"","pka1","pka2","logA","Na.A","Energy.kJ.mol","Flux.mol.m2s","order"
"1",2,0,-2,-7,21.1200765661537,-0.0034131,0
"2",13.5,0,-2,-7,214.847486459053,-0.0014524,0
"3",2,5.5,-2,-7,83.9814902035364,-0.0017067,0
"4",13.5,5.5,-2,-7,214.847625980256,-0.0014524,0
"5",2,0,0.5,-7,7516.55999835301,-0.012191,0
"6",13.5,0,0.5,-7,40.6323875751927,0.00018359,0
"7",2,5.5,0.5,-7,10247.0002473648,-0.0036056,0
"8",13.5,5.5,0.5,-7,45.0304617979096,0.00030867,0
"9",2,0,-2,0.7,26.4775900417391,-0.0033635,0
"10",13.5,0,-2,0.7,28.5841895133057,-0.003349,0
"11",2,5.5,-2,0.7,28.1083615474847,-0.0033604,0
"12",13.5,5.5,-2,0.7,28.5841895133348,-0.003349,0
"13",2,0,0.5,0.7,9036.79819764844,-0.0033642,0
"14",13.5,0,0.5,0.7,9039.27401103782,-0.003349,0
"15",2,5.5,0.5,0.7,9038.67734087195,-0.0033642,0
"16",13.5,5.5,0.5,0.7,9039.27451965828,-0.003349,0
"17",7.92296401329804,1.33607946010306,0.0569798728683963,-5.44192531658337,15.3204716165491,0.00010839,0
"18",4.03916879999451,5.46746122336481,0.409946388215758,0.351305259764195,10500.5013652231,-0.0033504,0
"19",10.8217969045509,1.46390307520051,-1.38984001637436,-0.917073282040655,27.3993650076676,5.3217e-05,0
"20",9.76827622542623,1.98594811593648,0.389980138395913,-4.55346256357152,24.9420298014958,0.00019739,0
"21",3.40846184513066,2.2519237640081,0.455523362732492,-5.13715602424927,5981.66823869951,-0.013892,0
"22",9.36068946053274,2.91624531592242,-1.73978609254118,-6.35755021555815,31.0144987250379,2.4396e-06,0
"23",9.05596766411327,5.32169648446143,-0.89282955089584,-4.03805334116332,26.1965089834331,6.9227e-05,0
"24",13.2308559294324,1.86542392207775,-1.86482205742504,-5.09605566062964,2199.45278694024,-0.00075851,0
"25",7.4088988105068,2.65211268642452,-0.0567591550061479,0.64418909298256,2583.33304623593,-0.003349,0
"26",7.999861655524,3.77013040846214,-0.0599401774816215,-5.64730735081248,19.5832736180149,0.00011981,0
"27",12.0212202951079,4.0416044323938,0.302524266415276,-3.27235767680686,39.5350969575423,0.00024388,0
"28",3.25048370170407,2.0216522339033,0.0151805056957528,-2.70963239548728,2421.46446589926,-0.0084884,0
"29",5.40290707501117,2.36567199975252,-1.12381747039035,-0.232027379213832,5065.87170531297,-0.00030442,0
"30",2.42247164284345,1.54542110906914,0.20117628457956,0.57356290742755,4899.12842985121,-0.0033588,0
"31",2.99165760073811,3.27256158238743,-1.08461399492808,-5.36593601240311,267.621489151759,-0.0024115,0
"32",6.71918070258107,3.64573158300482,-0.732167123816907,-6.50242092579137,13.0487237782797,6.7959e-05,0
"33",9.50377468531951,2.81808730040211,-1.32440033939201,-0.917786599695682,25.6256042195496,5.4773e-05,0
"34",10.3471178255277,1.64937149977777,0.129214773885906,-4.30054503758438,27.0204824144434,0.00014636,0
"35",5.10391683655325,5.07922085316386,-1.52126668184064,-2.05150451001245,12.3919263475871,5.123e-05,0
"36",8.45177108328789,0.0147453459212556,-0.973435260704719,0.206213662726805,1240959.69109125,-0.0004906,0
"37",13.3408548025182,0.844021670869552,-1.27254356327467,-1.80089447915088,29.8075076552014,5.3539e-05,0
"38",13.1948185294168,3.41161673504394,0.196913220104761,-1.54360904784407,42.5441759501173,0.00021732,0
"39",8.68415318406187,1.13096202129964,-0.0251355835935101,-1.15330571322702,17.8552390127749,0.00012019,0
"40",2.14492553868331,3.13514743093401,-0.820084892795421,-3.50318030675407,369.914548612684,-0.0041913,0
"41",7.80288945697248,1.61857300810516,0.0665258727967739,-2.8919533564942,14.8696227264229,0.00011916,0
"42",3.01719394011889,5.33451822563075,-1.04814481153153,-0.0721843702020122,50.7280521828681,-8.4209e-05,0
"43",2.02600673981942,0.752899962011725,-1.49224817450158,-0.513755853334442,92.143677876843,-0.0035387,0
"44",10.9035984304501,2.57205044256989,0.364733909489587,-5.55490803127177,33.1770536197191,0.0001969,0
"45",2,2.75,-0.75,-3.15,415.444361179351,-0.0044838,0
"46",13.5,2.75,-0.75,-3.15,36.5968163776836,7.3156e-05,0
"47",7.75,0,-0.75,-3.15,23.4712464068432,-0.00014796,0
"48",7.75,5.5,-0.75,-3.15,21.9841511800885,7.0428e-05,0
"49",7.75,2.75,-2,-3.15,214.055078413692,-0.0014535,0
"50",7.75,2.75,0.5,-3.15,16.3463793767486,0.00022257,0
"51",7.75,2.75,-0.75,-7,15.8574328804966,6.7345e-05,0
"52",7.75,2.75,-0.75,0.7,508.315503540348,-0.003349,0
"53",5.63114620875568,5.5,0.5,-7,13.9275813045377,0.00022456,1
"54",9.68235867644522,5.5,0.5,-7,33.2051988721283,0.00028022,2
"55",7.61107438144476,5.5,-2,-7,213.787578554441,-0.0014536,3
"56",4.24772444259077,5.5,-1.2326038051044,-7,10.2634656325759,5.3625e-05,4
"57",3.72041752443744,5.5,0.5,-5.35337271834329,13.3769434065544,0.00012556,5
"58",11.3034662619866,5.49999999999492,-0.979202081552551,-7,31.448667103784,6.6313e-05,6
"59",7.65505079643332,5.5,0.5,-7,23.1410323382938,0.00022674,7
"60",11.7395516092732,5.5,0.5,-5.4749014672154,39.9833826978893,0.00031097,8
"61",6.69464855111825,5.5,0.499999999999996,-5.02470465839781,18.1786977915236,0.00022483,9
"62",2,5.5,0.5,-4.35126084574915,10275.8501193649,-0.0036029,10
"63",9.73281364232918,5.5,-2,-7,214.839399753575,-0.0014524,11
"64",3.8075396782153,4.21226839445781,0.5,-7,5938.18290280557,-0.00125,12
"65",5.7036596018209,5.5,-1.99999999941722,-5.95470869769821,184.605083689546,-0.0014693,13
"66",13.5,5.5,0.5,-4.52813655113311,45.0308768909402,0.00030867,14
"67",9.02680670728432,5.5,0.5,-5.21705764846079,30.3434501134521,0.00025289,15
"68",11.6299994383509,4.26839835125249,0.5,-7,39.5195283507711,0.00030178,16
"69",12.0940541090792,5.5,-2,-5.46470851568372,214.848232829439,-0.0014524,17
"70",10.611812438933,5.5,0.5,-3.88765759192317,36.4940582171974,0.0003052,18
"71",3.0798480517997,5.5,-1.99999999925888,-5.25083308186797,146.312821444373,-0.0014986,19
"72",6.46321581598611,5.5,-0.906036882957916,-7,16.2790184990087,6.2482e-05,20
"73",5.04583119041522,5.5,0.5,-3.82842337355124,12.412744170546,0.00022299,21
"74",8.50705217529653,5.5,-1.07851132399232,-5.8643973565708,23.7984037825234,6.1553e-05,22
"75",8.78244313948289,3.81798564944986,0.5,-7,24.6556287050942,0.00022519,23
"76",2,5.5,-0.855981442621627,-5.66930486783408,1320.78080157522,-0.00033189,24
"77",13.5,5.5,-0.745376073528882,-5.72940199302352,36.6423072274796,7.3485e-05,25
"78",2,3.32505107129278,0.5,-7,6859.64895887743,-0.014839,26
"79",4.86478858155543,5.49999998650573,-1.01433884485796,-4.74337874283568,11.4040896680016,5.9561e-05,27
"80",11.9988455427351,5.5,0.5,-7,40.7627302026531,0.00031116,28
"81",13.5,3.6188908619595,0.5,-7,45.021227817237,0.00030798,29
"82",3.33356423744015,4.24908523325675,-2,-7,90.0312070811372,-0.0016749,30
"83",12.5468264126434,5.5,0.5,-2.99476693542528,42.3995308391742,0.00031118,31
"84",10.4166918143173,5.5,-1.05022857221513,-5.1961544247336,29.0155946763565,6.3518e-05,32
"85",8.00673083733073,5.5,0.5,-3.85456626740871,25.0603140272161,0.0002292,33
"86",7.28374148095244,5.5,-2,-4.71399959112904,212.703798805906,-0.0014548,34
"87",3.94606603604025,5.5,0.5,-7,12.4019599761991,0.00016846,35
"88",10.0718979620889,3.99279935471626,-0.80537124985349,-7,29.0779838201087,7.2248e-05,36
"89",8.8583808677102,1.58774438765195,0.147212758729488,-1.53694691534187,18.9369567333773,0.00014899,37
"90",5.39893881533218,4.39141908446374,-1.9999999996215,-7,175.805753954866,-0.0014724,38
"91",12.00439611845,4.40915780915794,-2,-7,214.847583196999,-0.0014524,39
"92",3.36920172693835,5.5,-0.680932008924138,-3.32487099485453,8.92492844177569,5.0658e-05,40
"93",6.57540989219705,4.01042577743756,0.5,-7,13.8703771750461,0.00022324,41
"94",8.44105189126405,4.14577601381848,-1.39267566459066,-7,21.2333844147955,5.411e-05,42
"95",2,5.5,-2,-3.98292903534424,83.9895625920055,-0.0017067,43
"96",10.3894197850219,4.3158826158478,0.499999902265551,-5.80470414278028,34.7389800957249,0.00026003,44
"97",13.5,5.5,-2,-4.40375719206319,214.855207770727,-0.0014524,45
"98",5.97453723447388,5.5,-1.27447050752246,-3.50294382425265,14.4936439500461,5.5405e-05,46
"99",8.78046902409278,5.5,-0.585067481495412,-7,26.3466397549908,8.6502e-05,47
"100",2.97155111657116,5.5,-0.633467341237572,-7,9.7598193960315,2.0245e-05,48
"101",5.15120800137802,5.5,0.5,-5.65669756676385,12.6310881972844,0.00022359,49
"102",13.5,4.29043260326493,-0.894505118413177,-7,35.2538173305889,6.5225e-05,50
"103",12.1696647547102,5.5,-0.592083936301321,-4.21664664511688,35.6088615767748,9.0566e-05,51
"104",3.88213978475818,5.5,0.5,-2.47183759785913,12.620988874049,0.00016222,52
"105",2,4.00655302407795,-1.11352552607958,-7,219.333971013628,-0.0028878,53
"106",5.07169472970561,3.64986605176201,-0.43455517250138,-6.99999999092369,9.9396165960052,4.7366e-05,54
"107",6.45724113102963,5.5,0.5,-2.80611154421045,17.0975076872307,0.00022477,55
"108",9.26783462709612,5.5,-2,-5.03465805630569,214.825393450709,-0.0014524,56
"109",5.03509965635897,5.5,-2,-7,169.643598874608,-0.001472,57
"110",7.1439776106235,5.5,-0.644477254173725,-5.5904033197034,19.3693234040981,7.2868e-05,58
"111",10.4910633211478,3.17220202191216,0.5,-6.99910530063136,32.7862240155919,0.00023091,59
"112",2,5.5,0.5,-2.36866975580378,13794.6173112448,-0.0033488,60
"113",9.31485556057996,5.5,0.5,-2.83212843371546,31.6724904071067,0.00026472,61
