"x1","x2","f1","f2","order","f1.norm","f2.norm","theta","dist","rad"
0,0,201.25,86.25,0,2.38343525681831,9.97283747363195,85.0653894146536,9.77830061691034,10.2536944999801
2.5,0,251.25,129.76193719046,0,2.99433052101878,15.7625794859889,88.0488845441386,15.5351303518211,16.0444671872027
5,0,551.25,206.745932263218,0,6.65970210622162,26.0061470982706,84.0402918219436,26.3802073917182,26.845322107222
0,2.5,79.25,21.0046039028309,0,0.892850812169158,1.29121961683208,61.4855210123907,1.21101319100941,1.56985052526765
2.5,2.5,129.25,14.507994541984,0,1.50374607636963,0.426774258085472,17.6048157282153,1.1293929740374,1.56313420075228
5,2.5,429.25,20.0945652744864,0,5.16911766157246,1.17012896402269,14.1722556872125,4.83666443449168,5.29990369644819
0,5,218.25,33.6077913178457,0,2.59113964664647,2.96821237739155,54.3113810878736,3.59093211575739,3.94008748452666
2.5,5,268.25,19.5926420453366,0,3.20203491084694,1.10334255563856,21.1252143010196,2.97911441733558,3.38679677060281
5,5,568.25,24.1866582105805,0,6.86740649604978,1.71462695515712,15.5764146738619,6.62509987039362,7.07822135690444
1.2195652135415,0.573976445593871,33.9436163622935,42.2545611568312,0,0.339301708122664,4.11876024633202,94.7673690866152,3.47981563877648,4.13271238001146
1.82375381991733,1.24329666839913,34.0492705065726,16.0782290811894,0,0.340592580450329,0.635711241081595,68.6878887118729,0.344503108769054,0.721201835754261
2.20921283122152,0.0305724900681525,218.770495101061,117.84657487047,0,2.59749900649202,14.1771094225778,88.4639397996704,13.8985602446093,14.4130993429058
0.988259622245096,2.34452034404967,67.320253574449,16.1684835975784,0,0.747094300279525,0.647720597572782,45.4720479129028,0.641148742612775,0.988783022725509
0.203557275235653,1.07084125396796,11.9431946405713,19.6647663034622,0,0.0705026393183985,1.11293948177752,95.9725142030832,0.421747740240697,1.11517035122446
0.385356012848206,0.106762780342251,147.402308475318,77.7407615313067,0,1.72552926200719,8.84058966678966,87.7285694192101,8.50200437084553,9.00741233044159
2.47990413103253,4.24077801231761,84.3409778619989,14.1687034000465,0,0.955051897490049,0.381627838373163,24.2012063607691,0.635881041959504,1.02847651111764
0.275014943326823,4.73895112867467,113.119740851305,22.5279647632814,0,1.30666809788435,1.49391954111089,54.2502082916329,1.63563186894343,1.98473603114915
0.345596156548709,4.87605831585824,157.792300604213,25.884891030318,0,1.85247320173963,1.94059551776466,51.4787583046293,2.33538059820466,2.68282834462657
1.54681385611184,2.67736611131113,79.7479316158551,16.5393373719886,0,0.898934493489589,0.697066772824539,41.9903467703994,0.786338249439524,1.13753475083683
1.22179841215257,3.86308443150483,21.684051466023,15.3197646100403,0,0.189515505396864,0.534789197683011,78.3188728869485,0.145707318221181,0.567376076993265
