"","pka1","pka2","logA","Na.A","Energy.kJ.mol","Flux.mol.m2s"
"1",2,2.75,-0.75,-3.15,414.325483723485,0.038714
"2",13.5,2.75,-0.75,-3.15,36.5759588391821,-0.0073139
"3",7.75,0,-0.75,-3.15,23.6057072739459,-0.0040575
"4",7.75,5.5,-0.75,-3.15,21.970764218626,-0.007042
"5",7.75,2.75,-2,-3.15,213.782293898205,0.0099415
"6",7.75,2.75,0.5,-3.15,16.3385293141826,-0.02247
"7",7.75,2.75,-0.75,-7,15.8574317208049,-0.0067572
"8",7.75,2.75,-0.75,0.7,9.728901208372,-0.0061317
"9",2,0,-2,-7,21.1200759368146,0.029458
"10",13.5,0,-2,-7,214.847447944871,0.0099342
"11",2,5.5,-2,-7,83.9814746696358,0.01241
"12",13.5,5.5,-2,-7,214.847587466069,0.0099342
"13",2,0,0.5,-7,7516.55783353728,0.1052
"14",13.5,0,0.5,-7,40.632384817577,-0.018359
"15",2,5.5,0.5,-7,10246.8707089599,0.015705
"16",13.5,5.5,0.5,-7,45.0304589872741,-0.030867
"17",2,0,-2,0.7,14.6263859683122,0.049217
"18",13.5,0,-2,0.7,122.223303689917,0.0099253
"19",2,5.5,-2,0.7,25.4639722433976,0.016289
"20",13.5,5.5,-2,0.7,122.223609363264,0.0099253
"21",2,0,0.5,0.7,180.2461666253,27.862
"22",13.5,0,0.5,0.7,17.1901563754826,-0.0039371
"23",2,5.5,0.5,0.7,40.6734745519308,2.7267
"24",13.5,5.5,0.5,0.7,17.1898732363331,-0.0039384
"25",3.49285136465915,0.190547680598684,-0.430580024141818,-2.61782897443045,880.034809412456,0.044144
"26",11.8982131602243,0.452906096470542,0.352157077402808,0.0387009489117194,24.9845449315048,-0.0129
"27",9.05485799803864,0.970032363315113,-0.714426891529001,-5.69356309641153,18.1765497094383,-0.006783
"28",11.9394979256904,3.09224533068482,0.283090460114181,-3.10951051188167,38.7488523021814,-0.021974
"29",5.89145821298007,4.32628424128052,-0.829777751816437,-3.06708369439002,11.5204127319792,-0.0064879
"30",4.5146360861836,1.02382071246393,-0.984804167994298,0.641500219958835,34.5945206994572,0.23378
"31",8.13287753751501,2.60013777471613,-0.426582373213023,-1.93238240680657,17.1661023022703,-0.0084409
"32",6.28134011244401,4.03386114560999,-1.52106001263019,-0.978946921206079,13.6433208495814,-0.0053239
"33",4.00295361049939,4.63493040390313,-1.20235350436997,-1.97742384867743,8.77797613587031,-0.0053304
"34",4.63765275315382,3.94499533879571,0.284162169671617,-0.167534759175032,1328.13148093793,0.0085034
"35",5.68791361933108,4.81383479037322,-1.37581555452198,-3.99565816114191,12.7543978050011,-0.0054514
"36",11.3287690434372,2.39977307000663,-1.43458225403447,-2.55858528984245,25.6550294883876,-0.0052314
"37",7.61305833084043,0.23359954461921,-0.311517708352767,-3.03008509732317,31.1037291437823,-0.0055266
"38",10.4630335351685,3.90978127904236,0.274709490011446,-2.55988079288509,33.5624075685291,-0.01969
"39",6.16742556798272,3.18993223144207,-1.15974523988552,-6.80516133783385,10.5685044917137,-0.0056837
"40",6.61844249791466,4.21574345580302,-0.313761682366021,-6.17019390743226,13.8307770639066,-0.0093196
"41",5.38858229015023,0.891936305677518,-0.570657699019648,-0.548210691660643,166.653546901795,0.068964
"42",11.1617441332201,1.65877804532647,-0.718556897947565,-4.08683112219442,30.3539870695786,-0.0069666
"43",7.23094877158292,3.80491955252364,-1.0926301345462,-4.20328143772204,16.1379860440691,-0.005823
"44",5.96887124120258,0.229995183413848,0.00839692493900657,-5.04035900132731,2002.9710152759,0.052086
"45",3.93832356017083,4.43057866184972,-1.99554775597062,-0.553787547419779,126.906182746419,0.010333
"46",10.2419856716879,2.96973981556948,-0.417350320960395,-1.84867172944359,29.1453799257331,-0.0088534
"47",12.4646257334389,1.01343515177723,-1.12167596048675,-0.433531068707816,27.2370966256853,-0.0055634
"48",12.3460880038328,2.08931536774617,0.238738518208265,-5.28191615662072,39.005123033593,-0.019118
"49",8.26607228268404,4.94930574821774,-1.97104169975501,-5.2779295001179,290.734638781961,0.008625
"50",10.5330562697491,1.46484755980782,-1.02465714141726,-5.98406551035587,26.4860620209334,-0.0059165
"51",7.08962190616876,4.6425938497996,0.36044512654189,-3.73480951560196,17.4993090735673,-0.01914
"52",6.62428253423423,0.566153731080703,-1.91291121172253,-3.87747774731833,125.786917052018,0.010608
